"id","energy","time","wday","lights","t1","h1","t2","h2","t3","h3","t4","h4","t5","h5","t6","h6","t7","h7","t8","h8","t9","h9","t_out","press","r_out","windspeed","visibility","tdewpoint","r1","r2"
3848,50,"23:10:00","Fri",0,21.29,NA,18.79,38.9633333333333,20.1333333333333,36.29,19.8233333333333,34.6266666666667,18.8566666666667,44.5666666666667,3.96333333333333,50.53,20.1,29.1333333333333,22.39,38.9633333333333,18.5,39.3633333333333,4.63333333333333,766.6,83.3333333333333,2,51,2.06666666666667,43.9128824393265,43.9128824393265
3849,140,"20:20:00","Thu",20,22.89,35.3333333333333,20.39,36.695,21.89,35.3633333333333,22.2,33.1266666666667,19.2,61.9966666666667,4.06333333333333,31.76,21.6,24.5666666666667,23.5333333333333,30.9266666666667,20,35.29,5.16666666666667,764.333333333333,72.6666666666667,2.33333333333333,64.6666666666667,0.6,43.6640559695661,43.6640559695661
3850,50,"05:20:00","Tue",10,22.2,38.4,19.1,42.49,23.23,38.6566666666667,20.29,38.59,20,46.2,5.4,58.6333333333333,21,33.7,22.9266666666667,42.7,20.6,43.7,5.5,748.033333333333,86.6666666666667,8.33333333333333,40,3.36666666666667,34.7620978951454,34.7620978951454
3851,50,"04:20:00","Fri",0,18.39,43.09,17.4266666666667,43.8266666666667,19.1,42.3633333333333,17.2,43.4666666666667,16.8677777777778,50.9555555555556,3.32666666666667,99.1233333333333,17.39,38.79,17.5,45.035,16.5,43.09,4.3,764.7,81.6666666666667,6,40,1.36666666666667,30.4234377807006,30.4234377807006
3852,60,"12:20:00","Mon",0,21.29,37.09,19.29,39.03,21.79,36.4666666666667,20.39,36.7966666666667,19.29,42.9,10.1,26.19,19.23,31.2633333333333,21.8233333333333,38.23,19.5,38.06,8.63333333333333,761.7,64.3333333333333,3.66666666666667,40,2.16666666666667,8.13187176827341,8.13187176827341
3853,190,"14:10:00","Wed",0,20.6666666666667,38.6633333333333,19.6,38.4,20.6666666666667,39.5266666666667,20.29,37,18.0333333333333,49.1266666666667,6.19,88.2266666666667,19.66,32.572,20.76,39.6633333333333,18.29,39.638,6.06666666666667,757.5,62.1666666666667,2,23.3333333333333,-0.716666666666667,5.21275356877595,5.21275356877595
3854,240,"13:40:00","Tue",0,20,NA,19.1,43.5955555555556,19.89,44.8266666666667,19.73,43.53,17.79,51,7.53,78.19,17.89,39.59,18.5,47.2825,17.1,44.3266666666667,7.16666666666667,743.5,80.3333333333333,7.66666666666667,40,3.96666666666667,37.7410472254269,37.7410472254269
3855,40,"05:40:00","Mon",0,19.2,34.29,17.2,35.59,19.79,36.4,18.39,33.5,17.5,57.76,-0.5,71.7225,19.89,35.1266666666667,20.6,42,18.1,41.09,0.0666666666666667,761.366666666667,87,4.33333333333333,40,-1.86666666666667,43.6049966257997,43.6049966257997
3856,680,"14:50:00","Fri",0,21.1,38.9,20.29,37.56,20.9266666666667,38.83,19.1,36.5,18.05,46.45,NA,82.445,18.5,32.8371428571429,20,39.1528571428571,18.4057142857143,38.7128571428571,5.13333333333333,738.8,86.5,3.16666666666667,30,3.01666666666667,45.5979962251149,45.5979962251149
3857,40,"01:00:00","Tue",0,22.7,42.5,22,41.2,23.2,42.6266666666667,21.29,43.5,20.765,48.045,NA,75.3,19.1,37.3083333333333,22.23,48.9811111111111,18.945,43.95,6.2,744.8,79,10,28,2.7,19.0312920603901,19.0312920603901
3858,40,"08:00:00","Sun",0,21.29,45.2,20.6,44.2,22.1,45.2,18.89,45.5,19,59.4,6.69,91.695,18.8233333333333,41.23,21.39,54,19.29,50.79,7,743.5,90,6,40,5.4,22.779083554633,22.779083554633
3859,50,"01:40:00","Tue",0,22.6,45.79,21.7,45.1266666666667,23.29,45.59,21.3233333333333,48.9,20.1,60.145,10.19,99.9,18.79,46,20.84,56.835,18,51.4333333333333,10.1666666666667,759.533333333333,95.6666666666667,6.33333333333333,53,9.5,25.8219579583965,25.8219579583965
3860,60,"22:00:00","Fri",30,22,NA,20.29,38.09,21.39,38.09,19.4633333333333,39.5266666666667,20.6722222222222,67.1666666666667,2.86333333333333,86.0933333333333,19.5,31.3238888888889,23.3733333333333,38.0238888888889,18.5,37.9666666666667,2.2,741.3,86,1,40,0,41.4764504996128,41.4764504996128
3861,80,"23:00:00","Sat",0,21.5,NA,20,35.06,20.8233333333333,35.59,19.39,32.6266666666667,17.89,53.5385714285714,1.16666666666667,50.3666666666667,19.7,30.14,22.29,37.5666666666667,18,38.06,1.7,753.6,69,5,25,-3.4,20.3576801693998,20.3576801693998
3862,40,"23:50:00","Sun",30,22.2,44.6633333333333,20.89,44.5,21.89,44.1633333333333,22.3566666666667,45.4666666666667,18.6,56.9,NA,80.8514285714286,18.5,43.6266666666667,22,51.73,18.4633333333333,46.76,10.4666666666667,753.883333333333,83.3333333333333,9,40,7.71666666666667,25.8705132873729,25.8705132873729
3863,60,"07:40:00","Fri",0,20.6,NA,19.89,40.26,20.89,42.06,19.39,41.76,18.6,54.545,NA,92.1233333333333,20,41.5405555555556,21.9327777777778,48.79,18.7,45.29,2.43333333333333,745,93.6666666666667,4.66666666666667,35,1.5,1.07413767836988,1.07413767836988
3864,90,"08:10:00","Tue",0,20.6,43.59,18.79,45.5,21.4266666666667,41.9633333333333,20.2,41.86,18.89,50.172,3.79,87.69,19.29,43.6333333333333,21.1,48.2675,18.6,46.79,3.86666666666667,754.666666666667,95.1666666666667,1.16666666666667,64.6666666666667,3.18333333333333,47.1829650690779,47.1829650690779
3865,80,"15:10:00","Sun",10,21.3233333333333,NA,20.73,43.9666666666667,21,46.86,18.2,46.53,18.0277777777778,56.0827777777778,8.39,99.9,15.825,44.3205555555556,19.5166666666667,52.7488888888889,15.7633333333333,48.79,7.88333333333333,767.483333333333,97,4.16666666666667,61,7.48333333333333,1.70853227609769,1.70853227609769
3866,90,"16:20:00","Sat",0,22.29,40.26,21.3566666666667,40.1266666666667,22.1,40.09,18.1,45.2966666666667,17.64,52.5,9.89,89.6,17.79,40.3266666666667,21.0666666666667,47.0933333333333,17.79,44.29,9.6,754.2,90.6666666666667,7.33333333333333,26.6666666666667,8.16666666666667,32.8280772548169,32.8280772548169
3867,110,"21:40:00","Fri",0,21.6,35.3633333333333,19.5,37.1266666666667,20.5,35.7,19.89,33.3633333333333,18.8225,75.6,3.66333333333333,44.6966666666667,20.29,28.1,22.5,35.9233333333333,18.5,39.2,5.33333333333333,766.2,79,2,56,1.93333333333333,42.9252025205642,42.9252025205642
3868,50,"22:50:00","Mon",10,20.7,38.4666666666667,19.7,38.73,20.39,41.3633333333333,20.73,37.1633333333333,17.7,67.7666666666667,-5.25055555555556,82.8511111111111,18,32.5266666666667,20.2,42.93,17,39.4,-4.75,756.6,87.6666666666667,1.16666666666667,56.6666666666667,-6.51666666666667,25.0818221946247,25.0818221946247
3869,240,"13:40:00","Mon",0,21.5333333333333,NA,20.79,35.6966666666667,22.46,39.4333333333333,21,33.7666666666667,18.1,46.79,5.69,32.2333333333333,21.9266666666667,26.8266666666667,22,32.2233333333333,19.5333333333333,38.26,5.3,768,64.3333333333333,6.66666666666667,26,-0.966666666666667,49.8449805658311,49.8449805658311
3870,80,"20:40:00","Fri",0,22.3233333333333,36.4,20.1,38.8266666666667,21.8233333333333,35.9,20.39,34.09,18.5,46,NA,60.5,19.6,30.5666666666667,22.89,38,19.5,36.2,5.2,762.333333333333,91.3333333333333,4,50,3.9,3.64534560358152,3.64534560358152
3871,360,"19:20:00","Thu",10,22.3233333333333,42.5633333333333,21.7,39.1333333333333,22.1,42.3633333333333,18.79,44.73,17.1,53.9,4.19,73.7666666666667,17.79,38.8333333333333,18.89,45.23,16.89,41.8633333333333,3.8,748.6,80,7.33333333333333,40,0.633333333333333,18.3281808160245,18.3281808160245
3872,80,"07:40:00","Mon",0,19,NA,16.76,39.76,19.6,38.3266666666667,18.29,36.7,17.34,53.69,1.39,77.09,17.6,31.9266666666667,20.39,43.4333333333333,17.6333333333333,41.3266666666667,0.266666666666667,747.566666666667,99,1.33333333333333,29.3333333333333,0.166666666666667,1.05920464266092,1.05920464266092
3873,80,"16:10:00","Sat",0,21.29,35.4666666666667,19.26,37.26,22.5,33.9666666666667,21.0333333333333,33.9633333333333,18.5,43.7,9.5,24.7933333333333,19.2,29.2,22.5,37.2,19.4266666666667,35.4333333333333,7.01666666666667,762.266666666667,68.8333333333333,3,38.1666666666667,1.6,15.3651528526098,15.3651528526098
3874,50,"00:40:00","Thu",0,21.5666666666667,NA,19.6666666666667,38.59,20.6,38.6633333333333,22.3566666666667,36.9333333333333,18.89,52.7,NA,83.56,19.7,35.7642857142857,22.2,41.76,18.02,38.218,0.266666666666667,755.8,89,2,20.6666666666667,-1.4,38.1684542400762,38.1684542400762
3875,60,"00:10:00","Wed",0,21.7,35,19.4266666666667,35.4333333333333,20.39,37,19.79,34.8266666666667,19.365,57.2225,NA,76.4,19.6,28.0666666666667,21.8566666666667,38.8633333333333,18.2,39.09,-3.11666666666667,768.25,88.6666666666667,1.16666666666667,63.8333333333333,-4.8,26.782566239126,26.782566239126
3876,70,"16:20:00","Wed",0,21,33.73,19.3233333333333,33.9,20.2,35.4714285714286,19.39,33.09,17.7385714285714,43.7642857142857,4.5,62.3,20.23,25.8233333333333,21.9633333333333,33.6266666666667,18.1,38.59,2.86666666666667,757.133333333333,74.3333333333333,2.33333333333333,21.6666666666667,-1.3,15.2305628289469,15.2305628289469
3877,40,"01:50:00","Sat",0,21.9633333333333,36.6266666666667,19.2,39.7,21.79,36.5,20.1,34.9,18.39,46.7,5.62333333333333,61.9,19.7,31.1,22.3233333333333,43.29,19.6333333333333,39.23,4.73333333333333,762.516666666667,93,4,60.6666666666667,3.66666666666667,28.9543070248328,28.9543070248328
3878,50,"05:50:00","Sat",0,17.29,NA,16.39,43.2,17.7,41.1266666666667,15.3,42.3633333333333,15.5333333333333,48.9,6.3,99.9,15.6961111111111,37.9388888888889,16.6777777777778,45.8005555555556,15.19,42.2,5.76666666666667,766.55,100,4,9.33333333333333,5.76666666666667,23.7639150116593,23.7639150116593
3879,100,"21:10:00","Sat",20,23.29,38.7,22.1666666666667,38.2,22.29,42.56,21,40.3333333333333,18.79,51.7,1,96.4,20.1,36.9333333333333,21.1666666666667,42.29,17.79,40,0.416666666666667,765.05,96.3333333333333,4.5,15.5,-0.05,19.0816074144095,19.0816074144095
3880,70,"16:10:00","Wed",30,21.5,37.93,20,35.8333333333333,22.6333333333333,36.8933333333333,21.79,33.56,18.7,44.9475,10.0333333333333,11.8666666666667,20.76,24.73,23.1,34.79,19.7,37.8266666666667,8.18333333333333,764.016666666667,49.1666666666667,8.16666666666667,28.6666666666667,-2.06666666666667,14.6541803143919,14.6541803143919
3881,90,"18:20:00","Sat",10,20.8566666666667,34.8266666666667,19.39,33.93,20.79,35.09,20,32,17.89,44.272,4.495,36.05,20.7,27.2514285714286,22.39,34.145,18.1,39.7,4.46666666666667,751.433333333333,59,5.33333333333333,28.3333333333333,-2.9,43.1536500225775,43.1536500225775
3882,80,"00:20:00","Fri",0,22.1,41.4,21.23,40.5,21.5,42.59,20.6333333333333,41.79,19.29,56.4611111111111,2.76,91.8666666666667,20.1,39.7,23.2,47.9194444444444,18.6,43.29,3,748,95,2.66666666666667,23.6666666666667,2.23333333333333,4.87120494944975,4.87120494944975
3883,70,"01:00:00","Sun",0,22.89,40.79,21,42.7,23.0666666666667,39.5,20.1,41.4,20.6,51.5,9.32333333333333,66.4,20.89,39.545,23.89,45.3633333333333,19.89,42.1266666666667,8.3,748.6,89,8,63,6.5,10.6065413565375,10.6065413565375
3884,60,"06:00:00","Wed",0,21.7,38.79,18.79,42.56,22.39,38.23,20.5666666666667,36.79,20.2,42.09,NA,67.4666666666667,20.1,38.26,22.4633333333333,43.76,19.79,41.8633333333333,5.3,755.8,95,2,33,4.6,42.6337068085559,42.6337068085559
3885,60,"14:50:00","Fri",0,21.6666666666667,38.9333333333333,21.29,37.6627777777778,20.5333333333333,40.29,20.1802469135802,40.6067901234568,19.1,45.1433333333333,5.3,67.8933333333333,17.79,36.29,18.3455555555556,42.6938888888889,17.6333333333333,45.53,4.45,755.25,84.3333333333333,8,38.1666666666667,2.01666666666667,36.5685789496638,36.5685789496638
3886,130,"12:00:00","Sun",0,21.2,NA,20.39,42.5666666666667,21.5333333333333,43.7,18.79,43.595,19.1,61.7133333333333,NA,69.76,18.705,38.3177777777778,21.0277777777778,48.2983333333333,19.1333333333333,45.7,7.6,745.7,74,9,40,3.2,5.52368100034073,5.52368100034073
3887,70,"11:50:00","Tue",0,20.29,39.03,19.1333333333333,37.7633333333333,22.03,36.6,19.76,35.7,18.39,41.8333333333333,1.7,86.4666666666667,18.6,29.4266666666667,20.23,36.76,17.9266666666667,37.7,2.7,772.216666666667,70.6666666666667,3.66666666666667,44,-2.25,47.7901062229648,47.7901062229648
3888,90,"21:00:00","Tue",10,19.6666666666667,NA,18.8233333333333,47.7266666666667,20.29,44.0266666666667,18.5,46,17.5,52.385,9.36,91.4233333333333,17.5,42.4661111111111,18,48.8083333333333,17.1,47.5,9.3,760,86,8,24,7,18.3898983988911,18.3898983988911
3889,160,"09:10:00","Tue",0,20.5333333333333,34.4666666666667,17.2633333333333,39.8,21,33.9,19.73,32.29,18.89,42.53,1.43,60.8333333333333,20,26.2,21.23,35.5666666666667,19.5,36.6,1.33333333333333,766,86,1.83333333333333,62,-0.833333333333333,29.321608657483,29.321608657483
3890,90,"20:00:00","Sat",0,22.4266666666667,45.06,21.73,43.79,21.5,44.245,19.39,45.26,19.1166666666667,56.4277777777778,9.46333333333333,71,18.74,39.79,21.2038888888889,47.8316666666667,18.73,45.29,11,744.9,66,7,40,4.9,13.1086443201639,13.1086443201639
3891,40,"23:40:00","Sat",0,21.5,36,18.79,38.79,20.1666666666667,36.4,19.945,35.3175,19.1,45.9266666666667,1.5,59.6966666666667,20.79,29.93,23.6,36.1233333333333,18.89,38.9333333333333,1.76666666666667,768.166666666667,87,2.33333333333333,57,-0.166666666666667,7.73066207766533,7.73066207766533
3892,60,"11:00:00","Sun",30,20.7,44.76,19.5666666666667,45.59,21.39,41.9,20.5,45.6266666666667,18.08,52.878,11.3642857142857,88.2114285714286,18.1,43.4,20.5,52.93,18.29,47.59,11.1,756.5,88,9,40,9.2,34.364573424682,34.364573424682
3893,60,"11:00:00","Tue",0,21.39,38.06,22.6,36.3333333333333,21.79,36.5,21.79,35.79,19,46.4,9.25666666666667,31.8933333333333,19.6,34.09,21.39,39.4666666666667,19.7,38.5,9.6,757.8,60,2,40,2.2,2.34501828672364,2.34501828672364
3894,50,"08:00:00","Sat",0,18.79,44.9,18.1,44.9,19.89,45.29,16.5,47.2,16.7,51.9,8.22666666666667,99.9,16.8733333333333,43.1266666666667,18.39,54.7,16.4266666666667,49.53,8.5,754.3,91,12,24,7.1,19.0809955471195,19.0809955471195
3895,40,"04:40:00","Fri",0,19.1,37.5,18.1,37.4,19.2,40.09,16.6,38.2,16.79,46.4,NA,94,16.39,32.75,18.8733333333333,46.7994444444444,16,42.5,-1.06666666666667,764.1,87,3,62,-2.96666666666667,1.04626269312575,1.04626269312575
3896,60,"07:00:00","Wed",10,20.79,43.59,20.2,42.29,22,46,20.39,45.29,19.3233333333333,61.2266666666667,NA,96.59,18.4327777777778,40.9388888888889,20.7,51.745,18.2,50,4.5,757.8,91,3,40,3.1,44.5708975777961,44.5708975777961
3897,50,"15:50:00","Thu",0,20.26,33.8633333333333,18.5666666666667,34.59,19.79,36.3528571428571,18.89,33.4,17.39,43.134,NA,49.6666666666667,17.7,27.79,19.4528571428571,34.9571428571429,17.66,35.736,3.2,756.05,80.3333333333333,3.16666666666667,21.8333333333333,0.1,44.9504317133687,44.9504317133687
3898,70,"16:40:00","Fri",0,21.6,38.56,19.7266666666667,36.7233333333333,21.76,39.4,19.39,38.09,18.39,48.9,5.4,80.7666666666667,20.76,31.3238888888889,24.29,38.4294444444444,18.9266666666667,41.79,5.3,740.5,68,4.33333333333333,40,-0.233333333333333,6.22011560481042,6.22011560481042
3899,70,"14:50:00","Sat",0,20.79,37.76,19.5666666666667,36.03,21.6,37.89,20.5,33.7,18,46.79,7.12333333333333,25.8633333333333,20.736,28.254,22.23,35.76,18.1,39.7,6.46666666666667,750.866666666667,48.3333333333333,6.16666666666667,40,-3.83333333333333,26.0510859661736,26.0510859661736
3900,80,"22:40:00","Wed",20,21.39,43.2,21.1,41.6633333333333,20.79,42.2,19.6333333333333,45.8266666666667,20.21,80.4238888888889,4.69,93.03,20.39,39.9611111111111,23.39,46.7944444444444,18.79,42,4.6,747,94.3333333333333,3,22.3333333333333,3.73333333333333,44.177988183219,44.177988183219
3901,50,"16:20:00","Mon",0,21,46.03,19.79,46.56,21.7,43,20.2,45.7,18.5,53.4,10.2666666666667,90.8966666666667,18.5,44.59,20.39,49,18.7385714285714,47.29,7.03333333333333,751.066666666667,97.6666666666667,5.33333333333333,48.3333333333333,6.7,41.6294437018223,41.6294437018223
3902,80,"18:50:00","Thu",10,21.6222222222222,37.5944444444444,19.90375,37.45,20.79,37.5,20.7,34.9428571428571,17.89,45.2,5.095,59.477,19.8233333333333,29.0833333333333,22.29,37.3266666666667,18.6,41.09,4.68333333333333,750.016666666667,77.8333333333333,2.83333333333333,40,1.13333333333333,15.5723591335118,15.5723591335118
3903,80,"18:20:00","Sat",0,21.4633333333333,45.8633333333333,20.6,44.5666666666667,21.5,44.2,19.5,46.09,19.23,55.845,9.63,72.7933333333333,18.79,40.3083333333333,20.79,46.4105555555556,18.79,46.1266666666667,10.3666666666667,746.6,73.3333333333333,6.66666666666667,40,5.8,6.63921878440306,6.63921878440306
3904,100,"18:20:00","Sun",30,22.29,36.5666666666667,20.4266666666667,36.2333333333333,20.79,35.7666666666667,20.89,34.5566666666667,18.6666666666667,44.1566666666667,8.62666666666667,25.83,22.89,28,25,34.9333333333333,19.4633333333333,37.8633333333333,8.06666666666667,768.5,62,5,27,1.16666666666667,16.6112116072327,16.6112116072327
3905,50,"11:40:00","Thu",10,21,34.4333333333333,21.6,32.8266666666667,21.29,34.26,21.6,32.9,18.39,40.79,7.43333333333333,28.0633333333333,19.9266666666667,26.0666666666667,21.6,34.0666666666667,19.79,38.29,7.8,766.333333333333,58.3333333333333,4,36.3333333333333,-0.1,47.4515808164142,47.4515808164142
3906,100,"12:50:00","Mon",0,22.6,39.6633333333333,21.9633333333333,39.4633333333333,22.6,38.5,21.2,39.3266666666667,20,45.53,11.5,38.3966666666667,21.29,34.6633333333333,23.2,40.8266666666667,20.39,42.8633333333333,10.7166666666667,741.133333333333,63.8333333333333,10.5,40,4.1,14.7010849788785,14.7010849788785
3907,140,"12:00:00","Wed",0,20.7,40.46,20.4266666666667,38.09,20.7,38.79,21.29,36.6566666666667,18.2,47.29,8.36,36.2966666666667,18.8566666666667,31.4266666666667,19.89,38.73,18.39,42.1633333333333,7.8,746.1,59,9,40,0.2,43.3938986738212,43.3938986738212
3908,60,"16:00:00","Mon",0,21.2,NA,19.6,36.59,21.7,35.29,20,35.1633333333333,19.2,41.2,NA,18.8,19.29,30.39,21.5,36.9,19.4266666666667,36.1566666666667,9.5,760.4,62,2,28,2.5,28.8365969783626,28.8365969783626
3909,90,"17:20:00","Thu",20,22.8233333333333,31.9266666666667,20.89,32.2233333333333,21.7,33.7,22,32.49,18.7,39.79,NA,15.13,22.7,23.5,23.79,33.1266666666667,20.1,36.4333333333333,9.93333333333333,764.4,50.6666666666667,4.66666666666667,24.3333333333333,0.0999999999999999,49.5501518016681,49.5501518016681
3910,30,"05:40:00","Mon",0,20.29,NA,18.7,40.4,20.26,40.59,19.7,37.8633333333333,18.3566666666667,59.7,-5.525,86.2,19.79,38,20.79,47.2,17.6,41.6266666666667,-4.33333333333333,760.466666666667,86,3,23.6666666666667,-6.36666666666667,10.4019506718032,10.4019506718032
3911,580,"17:40:00","Mon",0,23.6,39.3633333333333,22.23,38.36,23.79,38.8266666666667,21.6,39.6266666666667,20.29,45.76,NA,27.7544444444444,22,31.39,23.3788888888889,35.09,20.5,41.3266666666667,9.76666666666667,743.366666666667,70,7.66666666666667,32.6666666666667,4.4,25.6882039713673,25.6882039713673
3912,90,"18:10:00","Wed",0,22,38.7666666666667,21.2,37.4,22.5,37.4,21.29,38.1266666666667,20.1,43.73,11.66,16.0966666666667,20.7,31.29,23.79,36.95,20.29,37.03,10.7166666666667,753.116666666667,65.5,2,40,4.43333333333333,37.9836654290557,37.9836654290557
3913,50,"05:40:00","Sat",0,19.1,NA,18.39,44.2,19.89,44.9,16.5,46.7,16.7,51.745,NA,92.9966666666667,16.8288888888889,42.735,18.5,54.2633333333333,16.39,49.03,8.56666666666667,755.7,92,11.3333333333333,44,7.26666666666667,17.0315393363126,17.0315393363126
3914,50,"05:40:00","Sat",0,21.2,37.09,18.29,40.23,21.39,36.56,19.8566666666667,34.9666666666667,18.29,46.7,5.3,58.33,19.6,31.1,22,42.29,19.7,40.6633333333333,4.6,761.8,88,1.66666666666667,65,2.8,8.30827126046643,8.30827126046643
3915,50,"00:50:00","Sun",0,19.5,37.7,17.39,40,20.1,37.29,17.79,37.09,18.5,56.2,3.66333333333333,75.46,18.29,31.89,21,39.8266666666667,18,38.5,3.4,744.666666666667,92.8333333333333,4.83333333333333,29.1666666666667,2.28333333333333,20.0871053384617,20.0871053384617
3916,70,"10:40:00","Tue",0,20.5,34.53,19.8425,36.7425,20.89,34.09,20.39,32,18.89,41.6333333333333,5.36666666666667,41.3,20,26.2,21.1,34.9,19.5666666666667,38.09,4.66666666666667,765.8,75,1.66666666666667,63.3333333333333,0.533333333333333,27.6520084007643,27.6520084007643
3917,110,"15:10:00","Tue",0,22.29,39.2,21.2,39.4,22.79,37.79,21.15,40,20.2,52.8633333333333,12.985,15.3955555555556,21.5333333333333,32.7,24.4816666666667,42.075,20.6,41.23,10.4166666666667,751.35,62,5.66666666666667,40,3.35,22.5326162180863,22.5326162180863
3918,90,"21:10:00","Fri",0,20.29,44.2,19.89,43.3266666666667,19.8566666666667,43.8633333333333,16.7,46,16.72,51.565,9.1,85.2,16.79,42.2,18.1944444444444,49.255,16.2,46,9.1,761.833333333333,83,9.16666666666667,40,6.3,12.2737999190576,12.2737999190576
3919,40,"03:00:00","Sat",0,20.4633333333333,36.9,17.39,40.7,20.2,36.9,19.5,34.9,18.7,41.7,1.63333333333333,65.8566666666667,19.76,30.79,21.7,45.06,18.5,40.1266666666667,2,766.6,88,2,42,0.2,45.2726515359245,45.2726515359245
3920,80,"06:40:00","Mon",10,19.1,34.5,17.1,35.9,19.7,36.5,18.29,33.59,17.39,56.7675,-0.5,74.4,19.79,35.39,20.4266666666667,41.86,18.1,41.1633333333333,-0.1,761.7,89,4,29.3333333333333,-1.66666666666667,20.7951428019442,20.7951428019442
3921,60,"07:40:00","Mon",0,21.2,NA,18.5,42.73,22.6,37.79,19.89,39.36,19.79,47.5,NA,42.0333333333333,21.29,38.4666666666667,22.89,43.8633333333333,20.29,43.09,8.5,740.266666666667,73,13,40,3.83333333333333,3.08336610905826,3.08336610905826
3922,50,"02:20:00","Fri",0,23.5,39.09,22.6,39,21.2,43.4,18.5,43.4,18.5,55.03,NA,94.69,18.5,42.4,19.39,49.4666666666667,17.2,47.4,0.7,749.633333333333,96.6666666666667,10.3333333333333,49,0.2,43.8789031119086,43.8789031119086
